Ministère du Développement durable, de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1982-06-24
Station:        074701         Aguanish - à 1,4 km en amont de la Dany
Bassin versant: 5590 km²       Régime: Naturel
Coordonnées:    (NAD83) 50° 14' 51" // -62° 6' 60"
Date de création du fichier: 2012-06-30 04:40
Particularité(s):
-
-
-
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
MC: La donnée représente un débit moyen converti.
MJ: La donnée est une moyenne journalière.
P:  La donnée est provisoire.
PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
S:  La donnée est saisie manuellement.
Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.
Station        Date                Débit (m³/s)   Remarque
074701         1962/05/11          165.0          MC
074701         1962/05/12          174.0          MC
074701         1962/05/13          187.0          MC
074701         1962/05/14          208.0          MC
074701         1962/05/15          232.0          MC
074701         1962/05/16          246.0          MC
074701         1962/05/17          279.0          MC
074701         1962/05/18          337.0          MC
074701         1962/05/19          368.0          MC
074701         1962/05/20          484.0          MC
074701         1962/05/21          527.0          MC
074701         1962/05/22          555.0          MC
074701         1962/05/23          558.0          MC
074701         1962/05/24          541.0          MC
074701         1962/05/25          507.0          MC
074701         1962/05/26          484.0          MC
074701         1962/05/27          481.0          MC
074701         1962/05/28          493.0          MC
074701         1962/05/29          518.0          MC
074701         1962/05/30          555.0          MC
074701         1962/05/31          626.0          MC
074701         1962/06/01          677.0          MC
074701         1962/06/02          668.0          MC
074701         1962/06/03          629.0          MC
074701         1962/06/04          592.0          MC
074701         1962/06/05          555.0          MC
074701         1962/06/06          532.0          MC
074701         1962/06/07          513.0          MC
074701         1962/06/08          487.0          MC
074701         1962/06/09          462.0          MC
074701         1962/06/10          433.0          MC
074701         1962/06/11          402.0          MC
074701         1962/06/12          382.0          MC
074701         1962/06/13          360.0          MC
074701         1962/06/14          334.0          MC
074701         1962/06/15          309.0          MC
074701         1962/06/16          283.0          MC
074701         1962/06/17          263.0          MC
074701         1962/06/18          257.0          MC
074701         1962/06/19          251.0          MC
074701         1962/06/20          241.0          MC
074701         1962/06/21          225.0          MC
074701         1962/06/22          210.0          MC
074701         1962/06/23          196.0          MC
074701         1962/06/24          185.0          MC
074701         1962/06/25          180.0          MC
074701         1962/06/26          204.0          MC
074701         1962/06/27          208.0          MC
074701         1962/06/28          201.0          MC
074701         1962/06/29          189.0          MC
074701         1962/06/30          178.0          MC
074701         1962/07/01          170.0          MC
074701         1962/07/02          162.0          MC
074701         1962/07/03          155.0          MC
074701         1962/07/04          149.0          MC
074701         1962/07/05          152.0          MC
074701         1962/07/06          150.0          MC
074701         1962/07/07          145.0          MC
074701         1962/07/08          141.0          MC
074701         1962/07/09          137.0          MC
074701         1962/07/10          131.0          MC
074701         1962/07/11          124.0          MC
074701         1962/07/12          117.0          MC
074701         1962/07/13          111.0          MC
074701         1962/07/14          104.0          MC
074701         1962/07/15          98.30          MC
074701         1962/07/16          92.60          MC
074701         1962/07/17          86.40          MC
074701         1962/07/18          79.00          MC
074701         1962/07/19          77.30          MC
074701         1962/07/20          75.00          MC
074701         1962/07/21          72.50          MC
074701         1962/07/22          75.00          MC
074701         1962/07/23          79.00          MC
074701         1962/07/24          78.40          MC
074701         1962/07/25          80.70          MC
074701         1962/07/26          84.40          MC
074701         1962/07/27          83.80          MC
074701         1962/07/28          92.00          MC
074701         1962/07/29          102.0          MC
074701         1962/07/30          110.0          MC
074701         1962/07/31          116.0          MC
074701         1962/08/01          113.0          MC
074701         1962/08/02          114.0          MC
074701         1962/08/03          112.0          MC
074701         1962/08/04          107.0          MC
074701         1962/08/05          104.0          MC
074701         1962/08/06          100.0          MC
074701         1962/08/07          94.30          MC
074701         1962/08/08          92.90          MC
074701         1962/08/09          90.60          MC
074701         1962/08/10          85.00          MC
074701         1962/08/11          79.30          MC
074701         1962/08/12          74.20          MC
074701         1962/08/13          71.40          MC
074701         1962/08/14          67.10          MC
074701         1962/08/15          67.70          MC
074701         1962/08/16          64.80          MC
074701         1962/08/17          58.30          MC
074701         1962/08/18          54.90          MC
074701         1962/08/19          54.90          MC
074701         1962/08/20          55.20          MC
074701         1962/08/21          54.90          MC
074701         1962/08/22          51.80          MC
074701         1962/08/23          48.10          MC
074701         1962/08/24          45.60          MC
074701         1962/08/25          43.90          MC
074701         1962/08/26          42.80          MC
074701         1962/08/27          42.80          MC
074701         1962/08/28          42.50          MC
074701         1962/08/29          42.50          MC
074701         1962/08/30          39.90          MC
074701         1962/08/31          38.80          MC
074701         1962/09/01          38.50          MC
074701         1962/09/02          39.90          MC
074701         1962/09/03          40.20          MC
074701         1962/09/04          38.20          MC
074701         1962/09/05          38.50          MC
074701         1962/09/06          37.70          MC
074701         1962/09/07          36.50          MC
074701         1962/09/08          36.80          MC
074701         1962/09/09          36.00          MC
074701         1962/09/10          35.10          MC
074701         1962/09/11          34.50          MC
074701         1962/09/12          35.10          MC
074701         1962/09/13          36.80          MC
074701         1962/09/14          38.50          MC
074701         1962/09/15          42.50          MC
074701         1962/09/16          43.90          MC
074701         1962/09/17          41.90          MC
074701         1962/09/18          45.60          MC
074701         1962/09/19          76.20          MC
074701         1962/09/20          103.0          MC
074701         1962/09/21          107.0          MC
074701         1962/09/22          103.0          MC
074701         1962/09/23          95.70          MC
074701         1962/09/24          89.20          MC
074701         1962/09/25          84.40          MC
074701         1962/09/26          79.90          MC
074701         1962/09/27          75.30          MC
074701         1962/09/28          71.60          MC
074701         1962/09/29          67.70          MC
074701         1962/09/30          65.10          MC
074701         1962/10/01          62.90          MC
074701         1962/10/02          60.30          MC
074701         1962/10/03          57.20          MC
074701         1962/10/04          53.80          MC
074701         1962/10/05          50.10          MC
074701         1962/10/06          47.30          MC
074701         1962/10/07          45.00          MC
074701         1962/10/08          44.20          MC
074701         1962/10/09          42.20          MC
074701         1962/10/10          39.90          MC
074701         1962/10/11          37.90          MC
074701         1962/10/12          36.20          MC
074701         1962/10/13          35.40          MC
074701         1962/10/14          33.40          MC
074701         1962/10/15          31.40          MC
074701         1962/10/16          31.10          MC
074701         1962/10/17          31.10          MC
074701         1962/10/18          29.70          MC
074701         1962/10/19          28.60          MC
074701         1962/10/20          29.20          MC
074701         1962/10/21          31.10          MC
074701         1962/10/22          30.90          MC
074701         1962/10/23          32.60          MC
074701         1962/10/24          33.40          MC
074701         1962/10/25          41.60          MC
074701         1962/10/26          52.70          MC
074701         1962/10/27          56.90          MC
074701         1962/10/28          63.40          MC
074701         1962/10/29          66.80          MC
074701         1962/10/30          62.00          MC
074701         1962/10/31          50.40          MC
074701         1962/11/01          62.60          MC
074701         1962/11/02          176.0          MC
074701         1962/11/03          218.0          MC
074701         1962/11/04          195.0          MC
074701         1962/11/05          170.0          MC
074701         1962/11/06          157.0          R
074701         1962/11/07          136.0          R
074701         1962/11/08          116.0          R
074701         1962/11/09          114.0          R
074701         1962/11/10          112.0          R
074701         1962/11/11          121.0          R
074701         1962/11/12          126.0          R
074701         1962/11/13          90.90          R
074701         1962/11/14          87.50          R
074701         1962/11/15          103.0          R
074701         1962/11/16          110.0          R
074701         1962/11/17          114.0          R
074701         1962/11/18          96.00          R
074701         1962/11/19          81.00          R
074701         1962/11/20          65.10          R
074701         1962/11/21          52.10          R
074701         1962/11/22          74.80          R
074701         1962/11/23          148.0          R
074701         1962/11/24          165.0          R
074701         1962/11/25          160.0          R
074701         1962/11/26          136.0          R
074701         1962/11/27          124.0          R
074701         1962/11/28          118.0          R
074701         1962/11/29          112.0          R
074701         1962/11/30          105.0          R
074701         1962/12/01          99.10          R
074701         1962/12/02          92.90          R
074701         1962/12/03          83.00          R
074701         1962/12/04          78.20          R
074701         1962/12/05          75.00          R
074701         1962/12/06          72.20          R
074701         1962/12/07          79.30          R
074701         1962/12/08          88.30          R
074701         1962/12/09          100.0          R
074701         1962/12/10          108.0          R
074701         1962/12/11          129.0          R
074701         1962/12/12          142.0          R
074701         1962/12/13          119.0          R
074701         1962/12/14          105.0          R
074701         1962/12/15          96.30          R
074701         1962/12/16          89.20          R
074701         1962/12/17          83.50          R
074701         1962/12/18          77.90          R
074701         1962/12/19          73.60          R
074701         1962/12/20          69.40          R
074701         1962/12/21          64.30          R
074701         1962/12/22          60.30          R
074701         1962/12/23          56.90          R
074701         1962/12/24          54.40          R
074701         1962/12/25          51.30          R
074701         1962/12/26          50.10          R
074701         1962/12/27          48.10          R
074701         1962/12/28          47.00          R
074701         1962/12/29          45.90          R
074701         1962/12/30          45.60          R
074701         1962/12/31          45.60          R
074701         1963/01/01          49.80          R
074701         1963/01/02          51.50          R
074701         1963/01/03          51.80          R
074701         1963/01/04          51.00          R
074701         1963/01/05          50.40          R
074701         1963/01/06          49.30          R
074701         1963/01/07          48.10          R
074701         1963/01/08          47.60          R
074701         1963/01/09          46.70          R
074701         1963/01/10          45.90          R
074701         1963/01/11          45.30          R
074701         1963/01/12          44.70          R
074701         1963/01/13          43.90          R
074701         1963/01/14          43.30          R
074701         1963/01/15          43.00          R
074701         1963/01/16          42.50          R
074701         1963/01/17          42.50          R
074701         1963/01/18          41.90          R
074701         1963/01/19          41.60          R
074701         1963/01/20          40.50          R
074701         1963/01/21          40.20          R
074701         1963/01/22          39.90          R
074701         1963/01/23          39.90          R
074701         1963/01/24          39.60          R
074701         1963/01/25          39.60          R
074701         1963/01/26          39.60          R
074701         1963/01/27          39.40          R
074701         1963/01/28          39.10          R
074701         1963/01/29          38.50          R
074701         1963/01/30          37.90          R
074701         1963/01/31          37.70          R
074701         1963/02/01          37.40          R
074701         1963/02/02          37.10          R
074701         1963/02/03          37.10          R
074701         1963/02/04          36.80          R
074701         1963/02/05          36.80          R
074701         1963/02/06          36.50          R
074701         1963/02/07          36.00          R
074701         1963/02/08          35.10          R
074701         1963/02/09          34.30          R
074701         1963/02/10          34.00          R
074701         1963/02/11          33.70          R
074701         1963/02/12          33.40          R
074701         1963/02/13          32.00          R
074701         1963/02/14          31.70          R
074701         1963/02/15          31.10          R
074701         1963/02/16          31.10          R
074701         1963/02/17          28.30          R
074701         1963/02/18          30.90          R
074701         1963/02/19          30.90          R
074701         1963/02/20          30.60          R
074701         1963/02/21          30.30          R
074701         1963/02/22          30.00          R
074701         1963/02/23          29.70          R
074701         1963/02/24          29.70          R
074701         1963/02/25          29.40          R
074701         1963/02/26          29.40          R
074701         1963/02/27          29.20          R
074701         1963/02/28          28.90          R
074701         1963/03/01          28.90          R
074701         1963/03/02          28.60          R
074701         1963/03/03          28.30          R
074701         1963/03/04          28.30          R
074701         1963/03/05          28.00          R
074701         1963/03/06          27.90          R
074701         1963/03/07          27.80          R
074701         1963/03/08          27.80          R
074701         1963/03/09          27.90          R
074701         1963/03/10          27.90          R
074701         1963/03/11          27.90          R
074701         1963/03/12          27.50          R
074701         1963/03/13          27.20          R
074701         1963/03/14          27.30          R
074701         1963/03/15          27.20          R
074701         1963/03/16          27.20          R
074701         1963/03/17          26.90          R
074701         1963/03/18          26.60          R
074701         1963/03/19          26.10          R
074701         1963/03/20          25.50          R
074701         1963/03/21          25.30          R
074701         1963/03/22          24.40          R
074701         1963/03/23          23.80          R
074701         1963/03/24          23.20          R
074701         1963/03/25          23.10          R
074701         1963/03/26          22.90          R
074701         1963/03/27          23.10          R
074701         1963/03/28          23.20          R
074701         1963/03/29          23.80          R
074701         1963/03/30          24.40          R
074701         1963/03/31          24.90          R
074701         1963/04/01          25.80          R
074701         1963/04/02          26.30          R
074701         1963/04/03          26.90          R
074701         1963/04/04          27.30          R
074701         1963/04/05          27.80          R
074701         1963/04/06          27.80          R
074701         1963/04/07          27.80          R
074701         1963/04/08          28.00          R
074701         1963/04/09          29.20          R
074701         1963/04/10          32.60          R
074701         1963/04/11          42.50          R
074701         1963/04/12          53.50          R
074701         1963/04/13          59.50          R
074701         1963/04/14          63.10          R
074701         1963/04/15          69.40          MC
074701         1963/04/16          81.60          MC
074701         1963/04/17          87.80          MC
074701         1963/04/18          87.80          MC
074701         1963/04/19          87.50          MC
074701         1963/04/20          83.30          MC
074701         1963/04/21          75.30          MC
074701         1963/04/22          76.50          MC
074701         1963/04/23          78.40          MC
074701         1963/04/24          75.60          MC
074701         1963/04/25          75.60          MC
074701         1963/04/26          77.00          MC
074701         1963/04/27          83.80          MC
074701         1963/04/28          87.80          MC
074701         1963/04/29          88.90          MC
074701         1963/04/30          99.70          MC
074701         1963/05/01          124.0          MC
074701         1963/05/02          247.0          MC
074701         1963/05/03          309.0          MC
074701         1963/05/04          311.0          MC
074701         1963/05/05          320.0          MC
074701         1963/05/06          334.0          MC
074701         1963/05/07          360.0          MC
074701         1963/05/08          328.0          MC
074701         1963/05/09          311.0          MC
074701         1963/05/10          292.0          MC
074701         1963/05/11          277.0          MC
074701         1963/05/12          273.0          MC
074701         1963/05/13          263.0          MC
074701         1963/05/14          263.0          MC
074701         1963/05/15          275.0          MC
074701         1963/05/16          303.0          MC
074701         1963/05/17          343.0          MC
074701         1963/05/18          425.0          MC
074701         1963/05/19          473.0          MC
074701         1963/05/20          575.0          MC
074701         1963/05/21          694.0          MC
074701         1963/05/22          787.0          MC
074701         1963/05/23          850.0          MC
074701         1963/05/24          889.0          MC
074701         1963/05/25          895.0          MC
074701         1963/05/26          861.0          MC
074701         1963/05/27          844.0          MC
074701         1963/05/28          850.0          MC
074701         1963/05/29          861.0          MC
074701         1963/05/30          855.0          MC
074701         1963/05/31          824.0          MC
074701         1963/06/01          753.0          MC
074701         1963/06/02          685.0          MC
074701         1963/06/03          626.0          MC
074701         1963/06/04          566.0          MC
074701         1963/06/05          518.0          MC
074701         1963/06/06          484.0          MC
074701         1963/06/07          447.0          MC
074701         1963/06/08          405.0          MC
074701         1963/06/09          362.0          MC
074701         1963/06/10          328.0          MC
074701         1963/06/11          300.0          MC
074701         1963/06/12          276.0          MC
074701         1963/06/13          255.0          MC
074701         1963/06/14          240.0          MC
074701         1963/06/15          225.0          MC
074701         1963/06/16          210.0          MC
074701         1963/06/17          197.0          MC
074701         1963/06/18          185.0          MC
074701         1963/06/19          173.0          MC
074701         1963/06/20          162.0          MC
074701         1963/06/21          155.0          MC
074701         1963/06/22          225.0          MC
074701         1963/06/23          317.0          MC
074701         1963/06/24          377.0          MC
074701         1963/06/25          391.0          MC
074701         1963/06/26          377.0          MC
074701         1963/06/27          345.0          MC
074701         1963/06/28          311.0          MC
074701         1963/06/29          271.0          MC
074701         1963/06/30          242.0          MC
074701         1963/07/01          216.0          MC
074701         1963/07/02          192.0          MC
074701         1963/07/03          180.0          MC
074701         1963/07/04          182.0          MC
074701         1963/07/05          204.0          MC
074701         1963/07/06          255.0          MC
074701         1963/07/07          360.0          MC
074701         1963/07/08          425.0          MC
074701         1963/07/09          408.0          MC
074701         1963/07/10          422.0          MC
074701         1963/07/11          646.0          MC
074701         1963/07/12          716.0          MC
074701         1963/07/13          643.0          MC
074701         1963/07/14          535.0          MC
074701         1963/07/15          470.0          MC
074701         1963/07/16          408.0          MC
074701         1963/07/17          374.0          MC
074701         1963/07/18          357.0          MC
074701         1963/07/19          343.0          MC
074701         1963/07/20          337.0          MC
074701         1963/07/21          317.0          MC
074701         1963/07/22          294.0          MC
074701         1963/07/23          266.0          MC
074701         1963/07/24          242.0          MC
074701         1963/07/25          225.0          MC
074701         1963/07/26          221.0          MC
074701         1963/07/27          216.0          MC
074701         1963/07/28          222.0          MC
074701         1963/07/29          231.0          MC
074701         1963/07/30          228.0          MC
074701         1963/07/31          221.0          MC
074701         1963/08/01          220.0          MC
074701         1963/08/02          213.0          MC
074701         1963/08/03          203.0          MC
074701         1963/08/04          190.0          MC
074701         1963/08/05          178.0          MC
074701         1963/08/06          167.0          MC
074701         1963/08/07          159.0          MC
074701         1963/08/08          153.0          MC
074701         1963/08/09          145.0          MC
074701         1963/08/10          136.0          MC
074701         1963/08/11          134.0          MC
074701         1963/08/12          140.0          MC
074701         1963/08/13          173.0          MC
074701         1963/08/14          199.0          MC
074701         1963/08/15          317.0          MC
074701         1963/08/16          430.0          MC
074701         1963/08/17          382.0          MC
074701         1963/08/18          348.0          MC
074701         1963/08/19          337.0          MC
074701         1963/08/20          320.0          MC
074701         1963/08/21          303.0          MC
074701         1963/08/22          282.0          MC
074701         1963/08/23          269.0          MC
074701         1963/08/24          253.0          MC
074701         1963/08/25          235.0          MC
074701         1963/08/26          221.0          MC
074701         1963/08/27          209.0          MC
074701         1963/08/28          190.0          MC
074701         1963/08/29          179.0          MC
074701         1963/08/30          171.0          MC
074701         1963/08/31          164.0          MC
074701         1963/09/01          155.0          MC
074701         1963/09/02          152.0          MC
074701         1963/09/03          144.0          MC
074701         1963/09/04          144.0          MC
074701         1963/09/05          173.0          MC
074701         1963/09/06          191.0          MC
074701         1963/09/07          191.0          MC
074701         1963/09/08          196.0          MC
074701         1963/09/09          194.0          MC
074701         1963/09/10          188.0          MC
074701         1963/09/11          177.0          MC
074701         1963/09/12          168.0          MC
074701         1963/09/13          161.0          MC
074701         1963/09/14          151.0          MC
074701         1963/09/15          144.0          MC
074701         1963/09/16          137.0          MC
074701         1963/09/17          131.0          MC
074701         1963/09/18          121.0          MC
074701         1963/09/19          116.0          MC
074701         1963/09/20          110.0          MC
074701         1963/09/21          103.0          MC
074701         1963/09/22          97.10          MC
074701         1963/09/23          93.40          MC
074701         1963/09/24          86.90          MC
074701         1963/09/25          83.30          MC
074701         1963/09/26          79.90          MC
074701         1963/09/27          75.90          MC
074701         1963/09/28          71.90          MC
074701         1963/09/29          68.00          MC
074701         1963/09/30          69.70          MC
074701         1963/10/01          77.30          MC
074701         1963/10/02          82.10          MC
074701         1963/10/03          82.10          MC
074701         1963/10/04          80.70          MC
074701         1963/10/05          90.00          MC
074701         1963/10/06          114.0          MC
074701         1963/10/07          130.0          MC
074701         1963/10/08          133.0          MC
074701         1963/10/09          133.0          MC
074701         1963/10/10          131.0          MC
074701         1963/10/11          129.0          MC
074701         1963/10/12          124.0          MC
074701         1963/10/13          118.0          MC
074701         1963/10/14          110.0          MC
074701         1963/10/15          105.0          MC
074701         1963/10/16          101.0          MC
074701         1963/10/17          99.40          MC
074701         1963/10/18          98.00          MC
074701         1963/10/19          97.40          MC
074701         1963/10/20          95.70          MC
074701         1963/10/21          97.10          MC
074701         1963/10/22          95.70          MC
074701         1963/10/23          95.40          MC
074701         1963/10/24          95.70          MC
074701         1963/10/25          92.90          MC
074701         1963/10/26          90.90          MC
074701         1963/10/27          88.90          MC
074701         1963/10/28          86.90          MC
074701         1963/10/29          83.50          MC
074701         1963/10/30          85.00          MC
074701         1963/10/31          98.30          MC
074701         1963/11/01          133.0          MC
074701         1963/11/02          185.0          MC
074701         1963/11/03          239.0          MC
074701         1963/11/04          419.0          MC
074701         1963/11/05          484.0          MC
074701         1963/11/06          467.0          MC
074701         1963/11/07          433.0          MC
074701         1963/11/08          388.0          MC
074701         1963/11/09          343.0          MC
074701         1963/11/10          303.0          MC
074701         1963/11/11          271.0          MC
074701         1963/11/12          244.0          MC
074701         1963/11/13          221.0          MC
074701         1963/11/14          201.0          MC
074701         1963/11/15          184.0          MC
074701         1963/11/16          170.0          MC
074701         1963/11/17          157.0          MC
074701         1963/11/18          146.0          MC
074701         1963/11/19          133.0          MC
074701         1963/11/20          118.0          MC
074701         1963/11/21          107.0          MC
074701         1963/11/22          100.0          R
074701         1963/11/23          102.0          R
074701         1963/11/24          104.0          R
074701         1963/11/25          105.0          R
074701         1963/11/26          96.30          R
074701         1963/11/27          85.00          R
074701         1963/11/28          72.50          R
074701         1963/11/29          66.00          R
074701         1963/11/30          64.00          R
074701         1963/12/01          114.0          R
074701         1963/12/02          139.0          R
074701         1963/12/03          165.0          R
074701         1963/12/04          162.0          R
074701         1963/12/05          142.0          R
074701         1963/12/06          130.0          R
074701         1963/12/07          120.0          R
074701         1963/12/08          113.0          R
074701         1963/12/09          106.0          R
074701         1963/12/10          101.0          R
074701         1963/12/11          96.30          R
074701         1963/12/12          93.40          R
074701         1963/12/13          92.90          R
074701         1963/12/14          90.90          R
074701         1963/12/15          90.60          R
074701         1963/12/16          87.80          R
074701         1963/12/17          85.00          R
074701         1963/12/18          82.10          R
074701         1963/12/19          79.90          R
074701         1963/12/20          77.00          R
074701         1963/12/21          75.00          R
074701         1963/12/22          73.90          R
074701         1963/12/23          73.60          R
074701         1963/12/24          73.30          R
074701         1963/12/25          71.90          R
074701         1963/12/26          70.80          R
074701         1963/12/27          69.40          R
074701         1963/12/28          68.00          R
074701         1963/12/29          66.50          R
074701         1963/12/30          65.10          R
074701         1963/12/31          63.70          R
074701         1964/01/01          62.90          R
074701         1964/01/02          62.00          R
074701         1964/01/03          61.20          R
074701         1964/01/04          60.00          R
074701         1964/01/05          59.50          R
074701         1964/01/06          58.90          R
074701         1964/01/07          57.80          R
074701         1964/01/08          56.90          R
074701         1964/01/09          56.60          R
074701         1964/01/10          56.10          R
074701         1964/01/11          54.70          R
074701         1964/01/12          54.10          R
074701         1964/01/13          53.80          R
074701         1964/01/14          53.20          R
074701         1964/01/15          52.40          R
074701         1964/01/16          51.30          R
074701         1964/01/17          51.00          R
074701         1964/01/18          50.70          R
074701         1964/01/19          49.80          R
074701         1964/01/20          49.60          R
074701         1964/01/21          49.30          R
074701         1964/01/22          48.10          R
074701         1964/01/23          47.90          R
074701         1964/01/24          47.30          R
074701         1964/01/25          46.40          R
074701         1964/01/26          45.30          R
074701         1964/01/27          45.00          R
074701         1964/01/28          44.70          R
074701         1964/01/29          43.60          R
074701         1964/01/30          42.80          R
074701         1964/01/31          42.50          R
074701         1964/02/01          42.20          R
074701         1964/02/02          41.30          R
074701         1964/02/03          40.50          R
074701         1964/02/04          40.20          R
074701         1964/02/05          39.60          R
074701         1964/02/06          39.40          R
074701         1964/02/07          39.10          R
074701         1964/02/08          38.20          R
074701         1964/02/09          37.40          R
074701         1964/02/10          36.50          R
074701         1964/02/11          36.00          R
074701         1964/02/12          35.40          R
074701         1964/02/13          34.80          R
074701         1964/02/14          34.30          R
074701         1964/02/15          34.00          R
074701         1964/02/16          33.70          R
074701         1964/02/17          33.40          R
074701         1964/02/18          32.80          R
074701         1964/02/19          32.30          R
074701         1964/02/20          31.70          R
074701         1964/02/21          31.10          R
074701         1964/02/22          30.90          R
074701         1964/02/23          30.60          R
074701         1964/02/24          30.30          R
074701         1964/02/25          30.00          R
074701         1964/02/26          29.40          R
074701         1964/02/27          29.20          R
074701         1964/02/28          28.90          R
074701         1964/02/29          28.60          R
074701         1964/03/01          28.30          R
074701         1964/03/02          28.30          R
074701         1964/03/03          28.30          R
074701         1964/03/04          28.60          R
074701         1964/03/05          28.90          R
074701         1964/03/06          29.20          R
074701         1964/03/07          29.40          R
074701         1964/03/08          29.20          R
074701         1964/03/09          28.90          R
074701         1964/03/10          28.60          R
074701         1964/03/11          28.60          R
074701         1964/03/12          28.30          R
074701         1964/03/13          28.30          R
074701         1964/03/14          27.90          R
074701         1964/03/15          27.50          R
074701         1964/03/16          27.20          R
074701         1964/03/17          26.90          R
074701         1964/03/18          26.60          R
074701         1964/03/19          26.30          R
074701         1964/03/20          26.10          R
074701         1964/03/21          26.60          R
074701         1964/03/22          26.90          R
074701         1964/03/23          27.80          R
074701         1964/03/24          27.90          R
074701         1964/03/25          28.00          R
074701         1964/03/26          28.20          R
074701         1964/03/27          28.30          R
074701         1964/03/28          28.30          R
074701         1964/03/29          28.30          R
074701         1964/03/30          28.30          R
074701         1964/03/31          28.30          R
074701         1964/04/01          28.30          R
074701         1964/04/02          28.30          R
074701         1964/04/03          28.60          R
074701         1964/04/04          28.90          R
074701         1964/04/05          28.90          R
074701         1964/04/06          28.90          R
074701         1964/04/07          29.20          R
074701         1964/04/08          29.40          R
074701         1964/04/09          29.70          R
074701         1964/04/10          30.00          R
074701         1964/04/11          30.00          R
074701         1964/04/12          30.30          R
074701         1964/04/13          30.60          R
074701         1964/04/14          30.90          R
074701         1964/04/15          31.10          R
074701         1964/04/16          31.40          R
074701         1964/04/17          32.00          R
074701         1964/04/18          33.40          R
074701         1964/04/19          34.50          R
074701         1964/04/20          35.70          R
074701         1964/04/21          37.40          R
074701         1964/04/22          39.60          R
074701         1964/04/23          42.50          R
074701         1964/04/24          45.00          R
074701         1964/04/25          48.10          R
074701         1964/04/26          53.00          R
074701         1964/04/27          56.60          R
074701         1964/04/28          65.10          R
074701         1964/04/29          73.60          R
074701         1964/04/30          79.30          R
074701         1964/05/01          164.0          R
074701         1964/05/02          204.0          R
074701         1964/05/03          251.0          MC
074701         1964/05/04          314.0          MC
074701         1964/05/05          360.0          MC
074701         1964/05/06          377.0          MC
074701         1964/05/07          377.0          MC
074701         1964/05/08          362.0          MC
074701         1964/05/09          360.0          MC
074701         1964/05/10          357.0          MC
074701         1964/05/11          334.0          MC
074701         1964/05/12          317.0          MC
074701         1964/05/13          303.0          MC
074701         1964/05/14          326.0          MC
074701         1964/05/15          357.0          MC
074701         1964/05/16          411.0          MC
074701         1964/05/17          425.0          MC
074701         1964/05/18          430.0          MC
074701         1964/05/19          445.0          MC
074701         1964/05/20          459.0          MC
074701         1964/05/21          462.0          MC
074701         1964/05/22          456.0          MC
074701         1964/05/23          422.0          MC
074701         1964/05/24          394.0          MC
074701         1964/05/25          396.0          MC
074701         1964/05/26          493.0          MC
074701         1964/05/27          643.0          MC
074701         1964/05/28          767.0          MC
074701         1964/05/29          762.0          MC
074701         1964/05/30          691.0          MC
074701         1964/05/31          626.0          MC
074701         1964/06/01          561.0          MC
074701         1964/06/02          501.0          MC
074701         1964/06/03          447.0          MC
074701         1964/06/04          405.0          MC
074701         1964/06/05          371.0          MC
074701         1964/06/06          343.0          MC
074701         1964/06/07          323.0          MC
074701         1964/06/08          311.0          MC
074701         1964/06/09          311.0          MC
074701         1964/06/10          320.0          MC
074701         1964/06/11          328.0          MC
074701         1964/06/12          328.0          MC
074701         1964/06/13          311.0          MC
074701         1964/06/14          292.0          MC
074701         1964/06/15          270.0          MC
074701         1964/06/16          251.0          MC
074701         1964/06/17          235.0          MC
074701         1964/06/18          224.0          MC
074701         1964/06/19          219.0          MC
074701         1964/06/20          215.0          E
074701         1964/06/21          214.0          E
074701         1964/06/22          219.0          E
074701         1964/06/23          238.0          E
074701         1964/06/24          261.0          E
074701         1964/06/25          278.0          E
074701         1964/06/26          317.0          MC
074701         1964/06/27          331.0          MC
074701         1964/06/28          328.0          MC
074701         1964/06/29          323.0          MC
074701         1964/06/30          309.0          MC
074701         1964/07/01          294.0          MC
074701         1964/07/02          276.0          MC
074701         1964/07/03          254.0          MC
074701         1964/07/04          234.0          MC
074701         1964/07/05          221.0          MC
074701         1964/07/06          212.0          MC
074701         1964/07/07          210.0          MC
074701         1964/07/08          194.0          MC
074701         1964/07/09          183.0          MC
074701         1964/07/10          178.0          MC
074701         1964/07/11          168.0          MC
074701         1964/07/12          158.0          MC
074701         1964/07/13          149.0          MC
074701         1964/07/14          140.0          MC
074701         1964/07/15          131.0          MC
074701         1964/07/16          120.0          MC
074701         1964/07/17          110.0          MC
074701         1964/07/18          104.0          MC
074701         1964/07/19          104.0          MC
074701         1964/07/20          98.80          MC
074701         1964/07/21          92.30          MC
074701         1964/07/22          90.60          MC
074701         1964/07/23          89.20          MC
074701         1964/07/24          84.70          MC
074701         1964/07/25          79.30          MC
074701         1964/07/26          77.60          MC
074701         1964/07/27          74.20          MC
074701         1964/07/28          68.20          MC
074701         1964/07/29          65.10          MC
074701         1964/07/30          62.90          MC
074701         1964/07/31          61.70          MC
074701         1964/08/01          60.60          MC
074701         1964/08/02          62.30          MC
074701         1964/08/03          60.00          MC
074701         1964/08/04          55.20          MC
