Ministère du Développement durable, de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 2015-05-03, préliminaires par la suite
Station:        021407         Sainte-Anne - à 9,7 km en amont du pont-route 132
Bassin versant: 772 km²        Régime: Naturel
Coordonnées:    (NAD83) 49° 2' 37" // -66° 28' 33"
Date de création du fichier: 2016-02-14 00:00
Particularité(s):
-
-
-
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
MC: La donnée représente un débit moyen converti.
MJ: La donnée est une moyenne journalière.
P:  La donnée est provisoire; P* : La donnée est provisoire et non estimée.
PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
S:  La donnée est saisie manuellement.
Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.
Station        Date                Débit (m³/s)   Remarque
021407         1978/12/11          6.300          R
021407         1978/12/12          6.100          R
021407         1978/12/13          5.950          R
021407         1978/12/14          5.780          R
021407         1978/12/15          5.600          R
021407         1978/12/16          5.480          R
021407         1978/12/17          5.340          R
021407         1978/12/18          5.190          R
021407         1978/12/19          5.050          R
021407         1978/12/20          4.980          R
021407         1978/12/21          4.870          R
021407         1978/12/22          4.800          R
021407         1978/12/23          4.730          R
021407         1978/12/24          4.610          R
021407         1978/12/25          4.600          R
021407         1978/12/26          4.580          R
021407         1978/12/27          4.560          R
021407         1978/12/28          4.600          R
021407         1978/12/29          4.600          R
021407         1978/12/30          4.620          R
021407         1978/12/31          4.630          R
021407         1979/01/01          4.650          R
021407         1979/01/02          4.800          R
021407         1979/01/03          5.600          R
021407         1979/01/04          9.400          R
021407         1979/01/05          9.800          R
021407         1979/01/06          9.300          R
021407         1979/01/07          8.600          R
021407         1979/01/08          8.000          R
021407         1979/01/09          7.200          R
021407         1979/01/10          6.700          R
021407         1979/01/11          6.300          R
021407         1979/01/12          5.900          R
021407         1979/01/13          5.500          J
021407         1979/01/14          5.250          R
021407         1979/01/15          5.050          R
021407         1979/01/16          4.900          R
021407         1979/01/17          4.750          R
021407         1979/01/18          4.600          R
021407         1979/01/19          4.500          R
021407         1979/01/20          4.390          R
021407         1979/01/21          4.250          R
021407         1979/01/22          4.180          R
021407         1979/01/23          4.050          R
021407         1979/01/24          4.000          R
021407         1979/01/25          3.900          R
021407         1979/01/26          3.850          R
021407         1979/01/27          3.900          R
021407         1979/01/28          4.050          R
021407         1979/01/29          4.500          R
021407         1979/01/30          5.100          R
021407         1979/01/31          6.000          R
021407         1979/02/01          6.500          R
021407         1979/02/02          6.400          R
021407         1979/02/03          6.100          R
021407         1979/02/04          5.990          R
021407         1979/02/05          5.800          R
021407         1979/02/06          5.650          R
021407         1979/02/07          5.590          R
021407         1979/02/08          5.410          R
021407         1979/02/09          5.340          R
021407         1979/02/10          5.220          R
021407         1979/02/11          5.150          R
021407         1979/02/12          5.010          R
021407         1979/02/13          4.990          R
021407         1979/02/14          4.890          R
021407         1979/02/15          4.800          R
021407         1979/02/16          4.700          R
021407         1979/02/17          4.610          R
021407         1979/02/18          4.590          R
021407         1979/02/19          4.530          R
021407         1979/02/20          4.430          R
021407         1979/02/21          4.390          R
021407         1979/02/22          4.350          R
021407         1979/02/23          4.250          R
021407         1979/02/24          4.200          R
021407         1979/02/25          4.150          R
021407         1979/02/26          4.030          R
021407         1979/02/27          4.000          R
021407         1979/02/28          3.990          R
021407         1979/03/01          3.880          R
021407         1979/03/02          3.830          R
021407         1979/03/03          3.800          R
021407         1979/03/04          3.790          R
021407         1979/03/05          4.000          R
021407         1979/03/06          7.000          R
021407         1979/03/07          20.00          R
021407         1979/03/08          60.00          R
021407         1979/03/09          50.00          R
021407         1979/03/10          29.00          R
021407         1979/03/11          23.00          R
021407         1979/03/12          19.20          R
021407         1979/03/13          18.00          R
021407         1979/03/14          18.50          R
021407         1979/03/15          21.00          R
021407         1979/03/16          20.90          R
021407         1979/03/17          20.00          R
021407         1979/03/18          18.50          R
021407         1979/03/19          17.20          R
021407         1979/03/20          15.90          R
021407         1979/03/21          15.30          R
021407         1979/03/22          15.30          R
021407         1979/03/23          16.00          R
021407         1979/03/24          24.80          MC
021407         1979/03/25          40.50          MC
021407         1979/03/26          164.0          MC
021407         1979/03/27          191.0          MC
021407         1979/03/28          96.50          MC
021407         1979/03/29          66.60          MC
021407         1979/03/30          52.10          MC
021407         1979/03/31          42.80          MC
021407         1979/04/01          35.90          MC
021407         1979/04/02          30.80          MC
021407         1979/04/03          27.40          MC
021407         1979/04/04          24.50          MC
021407         1979/04/05          22.10          MC
021407         1979/04/06          20.50          MC
021407         1979/04/07          19.10          MC
021407         1979/04/08          18.00          MC
021407         1979/04/09          16.60          MC
021407         1979/04/10          20.70          MC
021407         1979/04/11          49.10          MC
021407         1979/04/12          36.80          MC
021407         1979/04/13          31.20          MC
021407         1979/04/14          32.00          MC
021407         1979/04/15          35.00          MC
021407         1979/04/16          35.20          MC
021407         1979/04/17          32.60          MC
021407         1979/04/18          29.70          MC
021407         1979/04/19          27.40          MC
021407         1979/04/20          25.60          MC
021407         1979/04/21          25.20          MC
021407         1979/04/22          26.80          MC
021407         1979/04/23          31.20          MC
021407         1979/04/24          38.10          MC
021407         1979/04/25          40.30          MC
021407         1979/04/26          42.20          MC
021407         1979/04/27          90.90          MC
021407         1979/04/28          267.0          MC
021407         1979/04/29          350.0          MC
021407         1979/04/30          350.0          MC
021407         1979/05/01          254.0          MC
021407         1979/05/02          177.0          MC
021407         1979/05/03          153.0          MC
021407         1979/05/04          125.0          MC
021407         1979/05/05          108.0          MC
021407         1979/05/06          90.60          MC
021407         1979/05/07          71.30          MC
021407         1979/05/08          62.20          MC
021407         1979/05/09          67.50          MC
021407         1979/05/10          98.40          MC
021407         1979/05/11          89.30          MC
021407         1979/05/12          73.80          MC
021407         1979/05/13          76.80          MC
021407         1979/05/14          99.10          MC
021407         1979/05/15          86.90          MC
021407         1979/05/16          102.0          MC
021407         1979/05/17          91.00          MC
021407         1979/05/18          78.80          MC
021407         1979/05/19          83.50          MC
021407         1979/05/20          88.10          MC
021407         1979/05/21          89.30          MC
021407         1979/05/22          89.80          MC
021407         1979/05/23          68.00          MC
021407         1979/05/24          53.90          MC
021407         1979/05/25          46.20          MC
021407         1979/05/26          39.40          MC
021407         1979/05/27          38.10          MC
021407         1979/05/28          37.40          MC
021407         1979/05/29          33.30          MC
021407         1979/05/30          30.60          MC
021407         1979/05/31          28.90          MC
021407         1979/06/01          27.50          MC
021407         1979/06/02          24.70          MC
021407         1979/06/03          23.00          MC
021407         1979/06/04          23.40          MC
021407         1979/06/05          20.90          MC
021407         1979/06/06          22.90          MC
021407         1979/06/07          23.40          MC
021407         1979/06/08          19.50          MC
021407         1979/06/09          20.00          MC
021407         1979/06/10          20.10          MC
021407         1979/06/11          18.10          MC
021407         1979/06/12          18.80          MC
021407         1979/06/13          34.60          MC
021407         1979/06/14          30.10          MC
021407         1979/06/15          27.70          MC
021407         1979/06/16          35.90          MC
021407         1979/06/17          32.00          MC
021407         1979/06/18          28.30          MC
021407         1979/06/19          25.00          MC
021407         1979/06/20          21.80          MC
021407         1979/06/21          19.40          MC
021407         1979/06/22          17.80          MC
021407         1979/06/23          17.10          MC
021407         1979/06/24          18.70          MC
021407         1979/06/25          23.40          MC
021407         1979/06/26          19.60          MC
021407         1979/06/27          17.00          MC
021407         1979/06/28          15.70          MC
021407         1979/06/29          14.40          MC
021407         1979/06/30          13.80          MC
021407         1979/07/01          13.50          MC
021407         1979/07/02          14.60          MC
021407         1979/07/03          35.00          MC
021407         1979/07/04          38.50          MC
021407         1979/07/05          26.60          MC
021407         1979/07/06          23.40          MC
021407         1979/07/07          20.30          MC
021407         1979/07/08          18.30          MC
021407         1979/07/09          17.10          MC
021407         1979/07/10          18.40          MC
021407         1979/07/11          16.20          MC
021407         1979/07/12          15.90          MC
021407         1979/07/13          15.00          MC
021407         1979/07/14          13.20          MC
021407         1979/07/15          12.20          MC
021407         1979/07/16          11.70          MC
021407         1979/07/17          17.40          MC
021407         1979/07/18          14.70          MC
021407         1979/07/19          12.80          MC
021407         1979/07/20          11.70          MC
021407         1979/07/21          11.00          MC
021407         1979/07/22          10.20          MC
021407         1979/07/23          9.800          MC
021407         1979/07/24          8.930          MC
021407         1979/07/25          8.760          J
021407         1979/07/26          8.440          MC
021407         1979/07/27          10.10          MC
021407         1979/07/28          9.390          MC
021407         1979/07/29          9.560          MC
021407         1979/07/30          10.80          MC
021407         1979/07/31          9.250          MC
021407         1979/08/01          9.230          MC
021407         1979/08/02          9.030          MC
021407         1979/08/03          8.140          MC
021407         1979/08/04          7.630          MC
021407         1979/08/05          8.010          MC
021407         1979/08/06          38.00          MC
021407         1979/08/07          25.60          MC
021407         1979/08/08          18.20          MC
021407         1979/08/09          15.20          MC
021407         1979/08/10          13.40          MC
021407         1979/08/11          12.10          MC
021407         1979/08/12          11.50          MC
021407         1979/08/13          10.80          MC
021407         1979/08/14          36.50          MC
021407         1979/08/15          29.30          MC
021407         1979/08/16          25.30          MC
021407         1979/08/17          20.70          MC
021407         1979/08/18          18.10          MC
021407         1979/08/19          16.30          MC
021407         1979/08/20          15.20          MC
021407         1979/08/21          14.60          MC
021407         1979/08/22          15.40          MC
021407         1979/08/23          13.80          MC
021407         1979/08/24          12.60          MC
021407         1979/08/25          12.50          MC
021407         1979/08/26          12.40          MC
021407         1979/08/27          11.40          MC
021407         1979/08/28          10.80          MC
021407         1979/08/29          10.40          MC
021407         1979/08/30          11.00          MC
021407         1979/08/31          18.30          MC
021407         1979/09/01          14.40          MC
021407         1979/09/02          12.40          MC
021407         1979/09/03          11.70          MC
021407         1979/09/04          11.40          MC
021407         1979/09/05          10.40          MC
021407         1979/09/06          9.960          MC
021407         1979/09/07          37.60          MC
021407         1979/09/08          30.90          MC
021407         1979/09/09          23.10          MC
021407         1979/09/10          20.00          MC
021407         1979/09/11          28.00          MC
021407         1979/09/12          27.40          MC
021407         1979/09/13          23.20          MC
021407         1979/09/14          21.00          MC
021407         1979/09/15          60.30          MC
021407         1979/09/16          44.30          MC
021407         1979/09/17          34.60          MC
021407         1979/09/18          29.30          MC
021407         1979/09/19          26.20          MC
021407         1979/09/20          24.30          MC
021407         1979/09/21          21.50          MC
021407         1979/09/22          20.00          MC
021407         1979/09/23          18.00          J
021407         1979/09/24          16.60          MC
021407         1979/09/25          15.20          MC
021407         1979/09/26          14.40          MC
021407         1979/09/27          14.10          MC
021407         1979/09/28          13.20          MC
021407         1979/09/29          13.40          MC
021407         1979/09/30          12.90          MC
021407         1979/10/01          14.20          MC
021407         1979/10/02          14.00          MC
021407         1979/10/03          12.90          MC
021407         1979/10/04          12.20          MC
021407         1979/10/05          11.60          MC
021407         1979/10/06          11.30          MC
021407         1979/10/07          10.90          MC
021407         1979/10/08          22.30          MC
021407         1979/10/09          39.70          MC
021407         1979/10/10          29.90          MC
021407         1979/10/11          25.70          MC
021407         1979/10/12          22.70          MC
021407         1979/10/13          20.90          MC
021407         1979/10/14          20.70          MC
021407         1979/10/15          20.40          MC
021407         1979/10/16          18.60          MC
021407         1979/10/17          17.20          MC
021407         1979/10/18          16.20          MC
021407         1979/10/19          15.30          MC
021407         1979/10/20          15.30          MC
021407         1979/10/21          23.40          MC
021407         1979/10/22          35.10          MC
021407         1979/10/23          27.80          MC
021407         1979/10/24          23.80          MC
021407         1979/10/25          21.90          MC
021407         1979/10/26          20.20          MC
021407         1979/10/27          18.40          MC
021407         1979/10/28          17.10          MC
021407         1979/10/29          16.00          MC
021407         1979/10/30          15.00          MC
021407         1979/10/31          14.30          MC
021407         1979/11/01          13.60          MC
021407         1979/11/02          13.10          MC
021407         1979/11/03          12.70          MC
021407         1979/11/04          13.30          MC
021407         1979/11/05          12.50          MC
021407         1979/11/06          11.80          MC
021407         1979/11/07          11.40          MC
021407         1979/11/08          11.00          MC
021407         1979/11/09          10.60          MC
021407         1979/11/10          10.90          MC
021407         1979/11/11          11.60          MC
021407         1979/11/12          10.80          MC
021407         1979/11/13          10.20          MC
021407         1979/11/14          9.610          MC
021407         1979/11/15          9.640          MC
021407         1979/11/16          9.370          MC
021407         1979/11/17          9.270          MC
021407         1979/11/18          9.000          R
021407         1979/11/19          8.820          R
021407         1979/11/20          8.600          R
021407         1979/11/21          8.390          R
021407         1979/11/22          8.200          MC
021407         1979/11/23          7.990          MC
021407         1979/11/24          7.810          MC
021407         1979/11/25          8.170          MC
021407         1979/11/26          8.510          MC
021407         1979/11/27          10.10          MC
021407         1979/11/28          13.70          MC
021407         1979/11/29          12.30          MC
021407         1979/11/30          11.70          MC
021407         1979/12/01          10.70          MC
021407         1979/12/02          10.10          MC
021407         1979/12/03          9.750          MC
021407         1979/12/04          9.250          MC
021407         1979/12/05          9.790          MC
021407         1979/12/06          9.530          MC
021407         1979/12/07          9.730          MC
021407         1979/12/08          9.400          MC
021407         1979/12/09          8.610          R
021407         1979/12/10          8.390          R
021407         1979/12/11          8.600          R
021407         1979/12/12          8.600          R
021407         1979/12/13          8.580          R
021407         1979/12/14          8.430          R
021407         1979/12/15          8.220          R
021407         1979/12/16          7.990          R
021407         1979/12/17          7.700          R
021407         1979/12/18          7.500          R
021407         1979/12/19          7.200          R
021407         1979/12/20          7.000          R
021407         1979/12/21          6.800          R
021407         1979/12/22          6.630          R
021407         1979/12/23          6.500          R
021407         1979/12/24          6.420          R
021407         1979/12/25          6.400          R
021407         1979/12/26          6.380          R
021407         1979/12/27          6.370          R
021407         1979/12/28          6.280          R
021407         1979/12/29          6.200          R
021407         1979/12/30          6.200          R
021407         1979/12/31          6.090          R
021407         1980/01/01          6.000          R
021407         1980/01/02          5.980          R
021407         1980/01/03          5.900          R
021407         1980/01/04          5.790          R
021407         1980/01/05          5.650          R
021407         1980/01/06          5.600          R
021407         1980/01/07          5.580          R
021407         1980/01/08          5.450          R
021407         1980/01/09          5.400          R
021407         1980/01/10          5.430          R
021407         1980/01/11          5.790          R
021407         1980/01/12          6.400          R
021407         1980/01/13          8.800          R
021407         1980/01/14          9.000          R
021407         1980/01/15          7.400          R
021407         1980/01/16          6.750          J
021407         1980/01/17          6.410          R
021407         1980/01/18          6.200          R
021407         1980/01/19          6.030          R
021407         1980/01/20          5.950          R
021407         1980/01/21          5.800          R
021407         1980/01/22          5.730          R
021407         1980/01/23          5.610          R
021407         1980/01/24          5.550          R
021407         1980/01/25          5.410          R
021407         1980/01/26          5.360          R
021407         1980/01/27          5.210          R
021407         1980/01/28          5.180          R
021407         1980/01/29          5.030          R
021407         1980/01/30          5.000          R
021407         1980/01/31          4.980          R
021407         1980/02/01          4.900          R
021407         1980/02/02          4.850          R
021407         1980/02/03          4.800          R
021407         1980/02/04          4.770          R
021407         1980/02/05          4.720          R
021407         1980/02/06          4.620          R
021407         1980/02/07          4.600          R
021407         1980/02/08          4.570          R
021407         1980/02/09          4.510          R
021407         1980/02/10          4.420          R
021407         1980/02/11          4.400          R
021407         1980/02/12          4.380          R
021407         1980/02/13          4.310          R
021407         1980/02/14          4.250          R
021407         1980/02/15          4.200          R
021407         1980/02/16          4.180          R
021407         1980/02/17          4.120          R
021407         1980/02/18          4.050          R
021407         1980/02/19          4.020          R
021407         1980/02/20          4.000          R
021407         1980/02/21          3.950          R
021407         1980/02/22          3.900          R
021407         1980/02/23          3.870          R
021407         1980/02/24          3.820          R
021407         1980/02/25          3.790          R
021407         1980/02/26          3.740          R
021407         1980/02/27          3.700          R
021407         1980/02/28          3.680          R
021407         1980/02/29          3.610          R
021407         1980/03/01          3.590          R
021407         1980/03/02          3.550          R
021407         1980/03/03          3.500          R
021407         1980/03/04          3.490          R
021407         1980/03/05          3.420          R
021407         1980/03/06          3.390          R
021407         1980/03/07          3.350          R
021407         1980/03/08          3.300          R
021407         1980/03/09          3.300          R
021407         1980/03/10          3.240          R
021407         1980/03/11          3.200          R
021407         1980/03/12          3.190          R
021407         1980/03/13          3.140          R
021407         1980/03/14          3.100          R
021407         1980/03/15          3.090          R
021407         1980/03/16          3.080          R
021407         1980/03/17          3.070          R
021407         1980/03/18          3.300          R
021407         1980/03/19          4.400          R
021407         1980/03/20          5.990          R
021407         1980/03/21          5.600          R
021407         1980/03/22          5.200          R
021407         1980/03/23          4.800          R
021407         1980/03/24          4.400          R
021407         1980/03/25          4.180          R
021407         1980/03/26          4.050          R
021407         1980/03/27          4.060          R
021407         1980/03/28          4.170          R
021407         1980/03/29          4.300          R
021407         1980/03/30          4.590          R
021407         1980/03/31          4.630          R
021407         1980/04/01          4.650          R
021407         1980/04/02          4.700          R
021407         1980/04/03          4.780          R
021407         1980/04/04          5.000          R
021407         1980/04/05          5.210          R
021407         1980/04/06          5.350          R
021407         1980/04/07          5.720          MC
021407         1980/04/08          6.140          MC
021407         1980/04/09          7.560          MC
021407         1980/04/10          9.060          MC
021407         1980/04/11          15.80          MC
021407         1980/04/12          24.60          MC
021407         1980/04/13          22.90          MC
021407         1980/04/14          24.30          MC
021407         1980/04/15          46.30          MC
021407         1980/04/16          76.50          MC
021407         1980/04/17          56.50          MC
021407         1980/04/18          43.60          MC
021407         1980/04/19          35.20          MC
021407         1980/04/20          30.00          MC
021407         1980/04/21          27.10          MC
021407         1980/04/22          24.10          MC
021407         1980/04/23          24.10          MC
021407         1980/04/24          37.20          MC
021407         1980/04/25          66.80          MC
021407         1980/04/26          88.80          MC
021407         1980/04/27          101.0          MC
021407         1980/04/28          96.80          MC
021407         1980/04/29          97.90          MC
021407         1980/04/30          115.0          MC
021407         1980/05/01          136.0          MC
021407         1980/05/02          136.0          MC
021407         1980/05/03          117.0          MC
021407         1980/05/04          95.50          MC
021407         1980/05/05          79.20          MC
021407         1980/05/06          67.80          MC
021407         1980/05/07          62.30          MC
021407         1980/05/08          72.00          MC
021407         1980/05/09          90.30          MC
021407         1980/05/10          88.80          MC
021407         1980/05/11          83.40          MC
021407         1980/05/12          96.10          MC
021407         1980/05/13          93.80          MC
021407         1980/05/14          94.20          MC
021407         1980/05/15          94.30          MC
021407         1980/05/16          90.90          MC
021407         1980/05/17          89.00          MC
021407         1980/05/18          97.00          MC
021407         1980/05/19          145.0          MC
021407         1980/05/20          127.0          MC
021407         1980/05/21          99.50          MC
021407         1980/05/22          147.0          MC
021407         1980/05/23          106.0          MC
021407         1980/05/24          77.80          MC
021407         1980/05/25          64.50          MC
021407         1980/05/26          56.10          MC
021407         1980/05/27          53.70          MC
021407         1980/05/28          49.10          MC
021407         1980/05/29          47.80          MC
021407         1980/05/30          49.50          MC
021407         1980/05/31          55.50          MC
021407         1980/06/01          68.70          MC
021407         1980/06/02          77.30          MC
021407         1980/06/03          66.10          MC
021407         1980/06/04          58.30          MC
021407         1980/06/05          50.60          MC
021407         1980/06/06          47.60          MC
021407         1980/06/07          43.80          MC
021407         1980/06/08          43.40          MC
021407         1980/06/09          56.80          MC
021407         1980/06/10          46.20          MC
021407         1980/06/11          36.20          MC
021407         1980/06/12          30.60          MC
021407         1980/06/13          27.00          MC
021407         1980/06/14          30.40          MC
021407         1980/06/15          32.80          MC
021407         1980/06/16          45.00          MC
021407         1980/06/17          41.40          MC
021407         1980/06/18          32.40          MC
021407         1980/06/19          28.70          MC
021407         1980/06/20          26.00          MC
021407         1980/06/21          24.20          MC
021407         1980/06/22          23.40          MC
021407         1980/06/23          22.10          MC
021407         1980/06/24          19.70          MC
021407         1980/06/25          21.70          MC
021407         1980/06/26          19.20          MC
021407         1980/06/27          17.70          MC
021407         1980/06/28          21.40          MC
021407         1980/06/29          28.10          MC
021407         1980/06/30          22.60          MC
021407         1980/07/01          18.40          MC
021407         1980/07/02          16.70          MC
021407         1980/07/03          17.90          MC
021407         1980/07/04          16.00          MC
021407         1980/07/05          14.50          MC
021407         1980/07/06          26.60          MC
021407         1980/07/07          103.0          MC
021407         1980/07/08          60.40          MC
021407         1980/07/09          45.40          MC
021407         1980/07/10          39.60          MC
021407         1980/07/11          34.20          MC
021407         1980/07/12          34.50          MC
021407         1980/07/13          40.30          MC
021407         1980/07/14          39.80          MC
021407         1980/07/15          36.70          MC
021407         1980/07/16          34.10          MC
021407         1980/07/17          29.70          MC
021407         1980/07/18          26.30          MC
021407         1980/07/19          23.40          MC
021407         1980/07/20          23.00          MC
021407         1980/07/21          23.60          MC
021407         1980/07/22          21.20          MC
021407         1980/07/23          19.30          J
021407         1980/07/24          18.70          MC
021407         1980/07/25          16.80          MC
021407         1980/07/26          15.40          MC
021407         1980/07/27          14.10          MC
021407         1980/07/28          15.60          MC
021407         1980/07/29          16.50          MC
021407         1980/07/30          14.30          MC
021407         1980/07/31          13.70          MC
021407         1980/08/01          13.40          MC
021407         1980/08/02          12.50          MC
021407         1980/08/03          12.30          MC
021407         1980/08/04          43.60          MC
021407         1980/08/05          35.40          MC
021407         1980/08/06          27.40          MC
021407         1980/08/07          23.70          MC
021407         1980/08/08          21.70          MC
021407         1980/08/09          20.80          MC
021407         1980/08/10          42.20          MC
021407         1980/08/11          39.30          MC
021407         1980/08/12          30.20          MC
021407         1980/08/13          30.90          MC
021407         1980/08/14          30.70          MC
021407         1980/08/15          28.00          MC
021407         1980/08/16          49.70          MC
021407         1980/08/17          41.10          MC
021407         1980/08/18          32.80          MC
021407         1980/08/19          27.80          MC
021407         1980/08/20          24.40          MC
021407         1980/08/21          22.60          MC
021407         1980/08/22          19.80          MC
021407         1980/08/23          18.20          MC
021407         1980/08/24          16.80          MC
021407         1980/08/25          15.10          MC
021407         1980/08/26          14.10          MC
021407         1980/08/27          13.40          MC
021407         1980/08/28          12.80          MC
021407         1980/08/29          11.80          MC
021407         1980/08/30          11.00          MC
021407         1980/08/31          10.50          MC
021407         1980/09/01          10.40          MC
021407         1980/09/02          9.970          MC
021407         1980/09/03          45.00          MC
021407         1980/09/04          105.0          MC
021407         1980/09/05          50.50          MC
021407         1980/09/06          40.50          MC
021407         1980/09/07          37.80          MC
021407         1980/09/08          31.10          MC
021407         1980/09/09          28.50          MC
021407         1980/09/10          26.10          MC
021407         1980/09/11          25.60          MC
021407         1980/09/12          31.30          MC
021407         1980/09/13          39.70          MC
021407         1980/09/14          31.40          MC
021407         1980/09/15          27.20          MC
021407         1980/09/16          24.20          MC
021407         1980/09/17          21.90          MC
021407         1980/09/18          24.20          MC
021407         1980/09/19          29.70          MC
021407         1980/09/20          23.40          MC
021407         1980/09/21          26.80          MC
021407         1980/09/22          31.80          MC
021407         1980/09/23          32.50          MC
021407         1980/09/24          30.60          MC
021407         1980/09/25          27.00          J
021407         1980/09/26          26.40          MC
021407         1980/09/27          57.00          MC
021407         1980/09/28          55.60          MC
021407         1980/09/29          47.40          MC
021407         1980/09/30          42.80          MC
021407         1980/10/01          40.10          MC
021407         1980/10/02          39.90          MC
021407         1980/10/03          57.90          MC
021407         1980/10/04          48.60          MC
021407         1980/10/05          45.10          MC
021407         1980/10/06          39.60          MC
021407         1980/10/07          36.30          MC
021407         1980/10/08          33.40          MC
021407         1980/10/09          44.90          MC
021407         1980/10/10          41.20          MC
021407         1980/10/11          34.50          MC
021407         1980/10/12          40.90          MC
021407         1980/10/13          46.80          MC
021407         1980/10/14          42.00          MC
021407         1980/10/15          38.30          MC
021407         1980/10/16          33.90          MC
021407         1980/10/17          31.30          MC
021407         1980/10/18          30.10          MC
021407         1980/10/19          40.60          MC
021407         1980/10/20          38.60          MC
021407         1980/10/21          34.20          MC
021407         1980/10/22          30.80          MC
021407         1980/10/23          28.80          MC
021407         1980/10/24          26.40          MC
021407         1980/10/25          24.30          MC
021407         1980/10/26          35.80          MC
021407         1980/10/27          46.90          MC
021407         1980/10/28          36.80          MC
021407         1980/10/29          33.00          MC
021407         1980/10/30          30.30          MC
021407         1980/10/31          27.90          MC
021407         1980/11/01          26.00          MC
021407         1980/11/02          24.50          MC
021407         1980/11/03          22.00          MC
021407         1980/11/04          20.60          MC
021407         1980/11/05          23.10          MC
021407         1980/11/06          24.30          MC
021407         1980/11/07          21.20          MC
021407         1980/11/08          20.10          MC
021407         1980/11/09          19.00          MC
021407         1980/11/10          17.80          MC
021407         1980/11/11          17.20          MC
021407         1980/11/12          20.30          MC
021407         1980/11/13          21.00          MC
021407         1980/11/14          19.50          MC
021407         1980/11/15          18.40          MC
021407         1980/11/16          18.30          MC
021407         1980/11/17          18.50          MC
021407         1980/11/18          17.00          MC
021407         1980/11/19          16.10          MC
021407         1980/11/20          15.20          MC
021407         1980/11/21          14.60          MC
021407         1980/11/22          14.10          MC
021407         1980/11/23          13.20          MC
021407         1980/11/24          12.70          MC
021407         1980/11/25          13.90          MC
021407         1980/11/26          18.60          MC
021407         1980/11/27          16.30          MC
021407         1980/11/28          15.00          MC
021407         1980/11/29          14.40          MC
021407         1980/11/30          14.10          MC
021407         1980/12/01          13.30          MC
021407         1980/12/02          12.70          MC
021407         1980/12/03          13.50          MC
021407         1980/12/04          37.20          MC
021407         1980/12/05          28.60          MC
021407         1980/12/06          24.50          MC
021407         1980/12/07          22.00          MC
021407         1980/12/08          20.40          MC
021407         1980/12/09          19.60          MC
021407         1980/12/10          17.50          MC
021407         1980/12/11          17.80          R
021407         1980/12/12          17.90          R
021407         1980/12/13          18.80          R
021407         1980/12/14          19.60          R
021407         1980/12/15          19.30          R
021407         1980/12/16          18.60          R
021407         1980/12/17          17.70          R
021407         1980/12/18          16.90          R
021407         1980/12/19          16.30          R
021407         1980/12/20          15.80          R
021407         1980/12/21          15.10          R
021407         1980/12/22          14.60          R
021407         1980/12/23          13.80          R
021407         1980/12/24          13.30          R
021407         1980/12/25          12.80          R
021407         1980/12/26          12.20          R
021407         1980/12/27          11.70          R
021407         1980/12/28          11.20          R
021407         1980/12/29          10.70          R
021407         1980/12/30          10.30          R
021407         1980/12/31          10.00          R
021407         1981/01/01          9.550          R
021407         1981/01/02          9.250          R
021407         1981/01/03          8.800          R
021407         1981/01/04          8.500          R
021407         1981/01/05          8.200          R
021407         1981/01/06          7.900          R
021407         1981/01/07          7.550          R
021407         1981/01/08          7.300          R
021407         1981/01/09          7.000          R
021407         1981/01/10          6.700          R
021407         1981/01/11          6.420          R
021407         1981/01/12          6.250          R
021407         1981/01/13          6.050          R
021407         1981/01/14          5.800          R
021407         1981/01/15          5.600          R
021407         1981/01/16          5.400          R
021407         1981/01/17          5.200          R
021407         1981/01/18          5.050          R
021407         1981/01/19          4.950          R
021407         1981/01/20          4.800          J
021407         1981/01/21          4.700          R
021407         1981/01/22          4.600          R
021407         1981/01/23          4.550          R
021407         1981/01/24          4.400          R
021407         1981/01/25          4.300          R
021407         1981/01/26          4.200          R
021407         1981/01/27          4.150          R
021407         1981/01/28          4.050          R
021407         1981/01/29          4.000          R
021407         1981/01/30          3.950          R
021407         1981/01/31          3.870          R
021407         1981/02/01          3.830          R
021407         1981/02/02          3.950          R
021407         1981/02/03          5.100          R
021407         1981/02/04          8.200          R
021407         1981/02/05          8.700          R
021407         1981/02/06          8.200          R
021407         1981/02/07          7.700          R
021407         1981/02/08          7.400          R
021407         1981/02/09          7.000          R
021407         1981/02/10          6.800          R
021407         1981/02/11          6.800          R
021407         1981/02/12          10.00          R
021407         1981/02/13          19.00          R
021407         1981/02/14          18.80          R
021407         1981/02/15          17.90          R
021407         1981/02/16          16.60          R
021407         1981/02/17          15.60          R
021407         1981/02/18          15.20          R
021407         1981/02/19          16.60          R
021407         1981/02/20          35.00          R
021407         1981/02/21          70.00          R
021407         1981/02/22          81.00          R
021407         1981/02/23          81.00          R
021407         1981/02/24          60.20          MC
021407         1981/02/25          51.40          MC
021407         1981/02/26          41.90          MC
021407         1981/02/27          35.40          MC
021407         1981/02/28          30.30          MC
021407         1981/03/01          26.90          MC
021407         1981/03/02          24.20          MC
021407         1981/03/03          21.80          MC
